basin,station,source,date,dur,int,date_time
69,608,D,2006-02-14,5,6,2006-02-15T19:35:00Z
69,608,D,2006-02-14,15,1.2,2006-02-15T21:00:00Z
69,608,D,2006-02-14,30,1,2006-02-15T19:35:00Z
69,608,D,2006-02-14,60,0.3,2006-02-15T21:00:00Z
69,608,D,2006-02-14,120,0.15,2006-02-15T20:00:00Z
69,608,D,2006-02-14,180,0.1,2006-02-15T20:00:00Z
69,608,D,2006-02-14,360,0.05,2006-02-15T20:00:00Z
69,608,D,2006-02-15,5,6,2006-02-15T19:35:00Z
69,608,D,2006-02-15,15,1.2,2006-02-15T21:00:00Z
69,608,D,2006-02-15,30,1,2006-02-15T19:35:00Z
69,608,D,2006-02-15,60,0.3,2006-02-15T21:00:00Z
69,608,D,2006-02-15,120,0.15,2006-02-15T20:00:00Z
69,608,D,2006-02-15,180,0.433,2006-02-16T07:00:00Z
69,608,D,2006-02-15,360,0.3,2006-02-16T06:00:00Z
69,608,D,2006-02-15,720,0.575,2006-02-16T17:00:00Z
69,608,D,2006-02-15,1440,0.542,2006-02-16T06:00:00Z
69,608,D,2006-02-16,5,15.6,2006-02-17T03:10:00Z
69,608,D,2006-02-16,10,13.8,2006-02-17T03:10:00Z
69,608,D,2006-02-16,15,9.2,2006-02-17T03:10:00Z
69,608,D,2006-02-16,30,8.2,2006-02-17T04:45:00Z
69,608,D,2006-02-16,60,5.1,2006-02-17T04:40:00Z
69,608,D,2006-02-16,120,3.55,2006-02-17T04:15:00Z
69,608,D,2006-02-16,180,3.233,2006-02-17T04:20:00Z
69,608,D,2006-02-16,360,2.283,2006-02-17T03:00:00Z
69,608,D,2006-02-16,720,1.308,2006-02-16T23:00:00Z
69,608,D,2006-02-16,1440,0.729,2006-02-16T09:00:00Z
69,608,D,2006-02-17,5,12,2006-02-17T07:10:00Z
69,608,D,2006-02-17,10,10.8,2006-02-17T07:05:00Z
69,608,D,2006-02-17,15,10,2006-02-17T07:05:00Z
69,608,D,2006-02-17,30,5.6,2006-02-17T07:00:00Z
69,608,D,2006-02-17,60,3,2006-02-17T07:00:00Z
69,608,D,2006-02-17,120,2.15,2006-02-17T07:00:00Z
69,608,D,2006-02-17,180,1.533,2006-02-17T06:00:00Z
69,608,D,2006-02-17,360,0.8,2006-02-17T06:00:00Z
69,608,D,2006-02-17,720,0.442,2006-02-17T06:00:00Z
69,608,D,2006-02-17,1440,0.275,2006-02-18T05:00:00Z
69,608,D,2006-02-18,5,9.6,2006-02-18T21:55:00Z
69,608,D,2006-02-18,10,6,2006-02-18T21:50:00Z
69,608,D,2006-02-18,15,4,2006-02-18T13:10:00Z
69,608,D,2006-02-18,30,3,2006-02-18T13:10:00Z
69,608,D,2006-02-18,60,1.5,2006-02-18T13:00:00Z
69,608,D,2006-02-18,120,1.15,2006-02-18T11:35:00Z
69,608,D,2006-02-18,180,0.833,2006-02-18T11:00:00Z
69,608,D,2006-02-18,360,0.5,2006-02-18T20:35:00Z
69,608,D,2006-02-18,720,0.358,2006-02-18T10:00:00Z
69,608,D,2006-02-18,1440,0.275,2006-02-18T06:00:00Z
69,608,D,2006-02-20,360,0.217,2006-02-21T10:00:00Z
69,608,D,2006-02-20,720,0.108,2006-02-21T04:00:00Z
69,608,D,2006-02-20,1440,0.054,2006-02-20T16:00:00Z
69,608,D,2006-02-21,5,3.6,2006-02-21T13:45:00Z
69,608,D,2006-02-21,10,3,2006-02-21T14:05:00Z
69,608,D,2006-02-21,15,2,2006-02-21T14:00:00Z
69,608,D,2006-02-21,30,1.6,2006-02-21T13:45:00Z
69,608,D,2006-02-21,60,1,2006-02-21T14:05:00Z
69,608,D,2006-02-21,120,0.5,2006-02-21T13:00:00Z
69,608,D,2006-02-21,180,0.433,2006-02-21T13:00:00Z
69,608,D,2006-02-21,360,0.217,2006-02-21T10:00:00Z
69,608,D,2006-02-21,720,0.317,2006-02-22T17:00:00Z
69,608,D,2006-02-21,1440,0.267,2006-02-22T06:00:00Z
69,608,D,2006-02-22,5,12,2006-02-23T05:35:00Z
69,608,D,2006-02-22,10,7.8,2006-02-23T05:35:00Z
69,608,D,2006-02-22,15,6,2006-02-23T05:35:00Z
69,608,D,2006-02-22,30,4.6,2006-02-23T05:35:00Z
69,608,D,2006-02-22,60,2.8,2006-02-23T05:25:00Z
69,608,D,2006-02-22,120,2.4,2006-02-23T04:05:00Z
69,608,D,2006-02-22,180,1.767,2006-02-23T04:00:00Z
69,608,D,2006-02-22,360,1.1,2006-02-23T01:00:00Z
69,608,D,2006-02-22,720,0.758,2006-02-23T01:00:00Z
69,608,D,2006-02-22,1440,0.404,2006-02-22T13:00:00Z
69,608,D,2006-02-23,5,12,2006-02-23T12:00:00Z
69,608,D,2006-02-23,10,7.8,2006-02-23T11:55:00Z
69,608,D,2006-02-23,15,5.2,2006-02-23T11:55:00Z
69,608,D,2006-02-23,30,3.6,2006-02-23T11:40:00Z
69,608,D,2006-02-23,60,2,2006-02-23T11:55:00Z
69,608,D,2006-02-23,120,1.25,2006-02-23T11:00:00Z
69,608,D,2006-02-23,180,0.833,2006-02-23T10:00:00Z
69,608,D,2006-02-23,360,0.467,2006-02-23T06:55:00Z
69,608,D,2006-02-23,720,1.167,2006-02-24T17:00:00Z
69,608,D,2006-02-23,1440,0.667,2006-02-24T06:00:00Z
69,608,D,2006-02-24,5,24,2006-02-24T19:30:00Z
69,608,D,2006-02-24,10,24.6,2006-02-24T19:30:00Z
69,608,D,2006-02-24,15,22.4,2006-02-24T19:25:00Z
69,608,D,2006-02-24,30,14.2,2006-02-24T19:25:00Z
69,608,D,2006-02-24,60,7.1,2006-02-24T19:00:00Z
69,608,D,2006-02-24,120,3.7,2006-02-24T19:00:00Z
69,608,D,2006-02-24,180,2.533,2006-02-24T19:00:00Z
69,608,D,2006-02-24,360,1.817,2006-02-24T19:00:00Z
69,608,D,2006-02-24,720,1.208,2006-02-24T19:00:00Z
69,608,D,2006-02-24,1440,0.708,2006-02-24T19:25:00Z
69,608,D,2006-02-25,5,6,2006-02-25T19:15:00Z
69,608,D,2006-02-25,10,4.8,2006-02-25T19:15:00Z
69,608,D,2006-02-25,15,3.2,2006-02-25T19:15:00Z
69,608,D,2006-02-25,30,1.6,2006-02-25T14:25:00Z
69,608,D,2006-02-25,60,1,2006-02-25T14:25:00Z
69,608,D,2006-02-25,120,0.65,2006-02-25T14:00:00Z
69,608,D,2006-02-25,180,0.5,2006-02-25T13:00:00Z
69,608,D,2006-02-25,360,0.383,2006-02-25T14:00:00Z
69,608,D,2006-02-25,720,0.233,2006-02-25T09:00:00Z
69,608,D,2006-02-25,1440,0.125,2006-02-25T06:00:00Z
69,608,D,2006-02-26,5,3.6,2006-02-26T13:15:00Z
69,608,D,2006-02-26,10,3,2006-02-26T23:05:00Z
69,608,D,2006-02-26,15,2,2006-02-26T23:00:00Z
69,608,D,2006-02-26,30,0.6,2006-02-26T13:00:00Z
69,608,D,2006-02-26,60,0.5,2006-02-26T23:00:00Z
